År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;Kolumn 7
2024;30B;35;32601;32800;7541;7411;4406;7932;10797;10797;
2024;30B;35;32801;33000;7600;7469;4464;7993;10873;10873;
2024;30B;35;33001;33200;7659;7527;4522;8055;10949;10949;
2024;30B;35;33201;33400;7719;7589;4584;8117;11027;11027;
2024;30B;35;33401;33600;7778;7647;4642;8178;11103;11103;
2024;30B;35;33601;33800;7837;7708;4703;8240;11182;11182;
2024;30B;35;33801;34000;7896;7766;4762;8301;11258;11258;
2024;30B;35;34001;34200;7955;7825;4820;8363;11334;11334;
2024;30B;35;34201;34400;8014;7886;4881;8424;11412;11412;
2024;30B;35;34401;34600;8073;7944;4940;8486;11488;11488;
2024;30B;35;34601;34800;8132;8003;4998;8548;11567;11567;
2024;30B;35;34801;35000;8191;8064;5059;8609;11643;11643;
2024;30B;35;35001;35200;8250;8122;5117;8671;11719;11719;
2024;30B;35;35201;35400;8310;8181;5176;8732;11797;11797;
2024;30B;35;35401;35600;8369;8242;5237;8794;11873;11873;
2024;30B;35;35601;35800;8428;8300;5295;8855;11952;11952;
2024;30B;35;35801;36000;8487;8362;5357;8917;12028;12028;
2024;30B;35;36001;36200;8546;8420;5415;8978;12104;12104;
2024;30B;35;36201;36400;8605;8478;5473;9040;12182;12182;
2024;30B;35;36401;36600;8664;8539;5535;9102;12258;12258;
2024;30B;35;36601;36800;8723;8598;5593;9163;12337;12337;
2024;30B;35;36801;37000;8783;8656;5651;9225;12413;12413;
2024;30B;35;37001;37200;8842;8717;5712;9286;12489;12489;
2024;30B;35;37201;37400;8901;8776;5771;9348;12567;12567;
2024;30B;35;37401;37600;8960;8837;5832;9409;12643;12643;
2024;30B;35;37601;37800;9019;8892;5887;9471;12716;12716;
2024;30B;35;37801;38000;9078;8951;5946;9532;12786;12786;
2024;30B;35;38001;38200;9137;9009;6004;9594;12856;12856;
2024;30B;35;38201;38400;9195;9070;6065;9655;12926;12926;
2024;30B;35;38401;38600;9256;9129;6124;9716;12996;12996;
2024;30B;35;38601;38800;9326;9199;6194;9778;13066;13066;
2024;30B;35;38801;39000;9396;9269;6264;9839;13136;13136;
2024;30B;35;39001;39200;9466;9339;6334;9900;13206;13206;
2024;30B;35;39201;39400;9536;9409;6404;9962;13276;13276;
2024;30B;35;39401;39600;9606;9479;6474;10023;13346;13346;
2024;30B;35;39601;39800;9676;9549;6544;10084;13416;13416;
2024;30B;35;39801;40000;9746;9619;6614;10146;13486;13486;
2024;30B;35;40001;40200;9816;9689;6684;10207;13556;13556;
2024;30B;35;40201;40400;9886;9759;6754;10268;13626;13626;
2024;30B;35;40401;40600;9956;9829;6824;10330;13696;13696;
2024;30B;35;40601;40800;10026;9899;6894;10391;13766;13766;
2024;30B;35;40801;41000;10096;9969;6964;10452;13836;13836;
2024;30B;35;41001;41200;10166;10039;7034;10514;13906;13906;
2024;30B;35;41201;41400;10236;10109;7104;10575;13976;13976;
2024;30B;35;41401;41600;10306;10179;7174;10636;14046;14046;
2024;30B;35;41601;41800;10376;10249;7244;10698;14116;14116;
2024;30B;35;41801;42000;10446;10319;7314;10759;14186;14186;
2024;30B;35;42001;42200;10516;10389;7384;10820;14256;14256;
2024;30B;35;42201;42400;10586;10459;7454;10882;14326;14326;
2024;30B;35;42401;42600;10656;10529;7524;10943;14396;14396;
2024;30B;35;42601;42800;10726;10599;7594;11004;14466;14466;
2024;30B;35;42801;43000;10796;10669;7664;11066;14536;14536;
2024;30B;35;43001;43200;10866;10739;7734;11127;14606;14606;
2024;30B;35;43201;43400;10936;10809;7804;11188;14676;14676;
2024;30B;35;43401;43600;11006;10879;7874;11250;14746;14746;
2024;30B;35;43601;43800;11076;10949;7944;11311;14816;14816;
2024;30B;35;43801;44000;11146;11019;8014;11372;14886;14886;
2024;30B;35;44001;44200;11216;11089;8084;11434;14956;14956;
2024;30B;35;44201;44400;11286;11159;8154;11495;15026;15026;
2024;30B;35;44401;44600;11356;11229;8224;11556;15096;15096;
2024;30B;35;44601;44800;11426;11299;8294;11618;15166;15166;
2024;30B;35;44801;45000;11496;11369;8364;11679;15236;15236;
2024;30B;35;45001;45200;11566;11439;8434;11740;15306;15306;
2024;30B;35;45201;45400;11636;11509;8504;11802;15376;15376;
2024;30B;35;45401;45600;11706;11579;8574;11863;15446;15446;
2024;30B;35;45601;45800;11776;11649;8644;11924;15516;15516;
2024;30B;35;45801;46000;11846;11719;8714;11986;15586;15586;
2024;30B;35;46001;46200;11916;11789;8784;12047;15656;15656;
2024;30B;35;46201;46400;11986;11859;8854;12108;15726;15726;
2024;30B;35;46401;46600;12056;11929;8924;12170;15796;15796;
2024;30B;35;46601;46800;12126;11999;8994;12231;15866;15866;
2024;30B;35;46801;47000;12196;12069;9064;12292;15936;15936;
2024;30B;35;47001;47200;12266;12139;9134;12354;16006;16006;
2024;30B;35;47201;47400;12336;12209;9204;12415;16076;16076;
2024;30B;35;47401;47600;12406;12279;9274;12476;16146;16146;
2024;30B;35;47601;47800;12476;12349;9344;12538;16216;16216;
2024;30B;35;47801;48000;12546;12419;9414;12599;16286;16286;
2024;30B;35;48001;48200;12616;12489;9484;12660;16356;16356;
2024;30B;35;48201;48400;12686;12559;9554;12722;16426;16426;
2024;30B;35;48401;48600;12756;12629;9624;12783;16496;16496;
2024;30B;35;48601;48800;12826;12699;9694;12844;16566;16566;
2024;30B;35;48801;49000;12896;12769;9764;12906;16636;16636;
2024;30B;35;49001;49200;12966;12839;9834;12967;16706;16706;
2024;30B;35;49201;49400;13036;12909;9904;13028;16776;16776;
2024;30B;35;49401;49600;13106;12979;9974;13090;16846;16846;
2024;30B;35;49601;49800;13176;13049;10044;13151;16916;16916;
2024;30B;35;49801;50000;13246;13119;10114;13212;16986;16986;
2024;30B;35;50001;50200;13316;13189;10188;13274;17056;17056;
2024;30B;35;50201;50400;13386;13259;10264;13335;17126;17126;
2024;30B;35;50401;50600;13456;13329;10340;13396;17196;17196;
2024;30B;35;50601;50800;13526;13399;10416;13458;17266;17266;
2024;30B;35;50801;51000;13596;13469;10492;13519;17336;17336;
2024;30B;35;51001;51200;13666;13539;10568;13580;17406;17406;
2024;30B;35;51201;51400;13761;13635;10671;13667;17501;17501;
2024;30B;35;51401;51600;13871;13749;10790;13768;17611;17611;
2024;30B;35;51601;51800;13981;13862;10910;13869;17721;17721;
2024;30B;35;51801;52000;14091;13973;11027;13971;17831;17831;
2024;30B;35;52001;52200;14201;14087;11147;14072;17941;17941;
2024;30B;35;52201;52400;14311;14201;11266;14173;18051;18051;
2024;30B;35;52401;52600;14421;14314;11386;14275;18161;18161;
2024;30B;35;52601;52800;14531;14428;11506;14376;18271;18271;
2024;30B;35;52801;53000;14641;14542;11626;14477;18381;18381;
2024;30B;35;53001;53200;14751;14656;11745;14579;18491;18491;
2024;30B;35;53201;53400;14861;14769;11865;14680;18601;18601;
2024;30B;35;53401;53600;14971;14880;11982;14781;18711;18711;
2024;30B;35;53601;53800;15081;14994;12102;14883;18821;18821;
2024;30B;35;53801;54000;15191;15108;12222;14984;18931;18931;
2024;30B;35;54001;54200;15301;15221;12341;15085;19041;19041;
2024;30B;35;54201;54400;15411;15335;12461;15187;19151;19151;
2024;30B;35;54401;54600;15521;15449;12581;15288;19261;19261;
2024;30B;35;54601;54800;15631;15563;12701;15389;19371;19371;
2024;30B;35;54801;55000;15741;15676;12820;15491;19481;19481;
2024;30B;35;55001;55200;15851;15790;12940;15592;19591;19591;
2024;30B;35;55201;55400;15961;15901;13057;15694;19701;19701;
2024;30B;35;55401;55600;16071;16015;13177;15795;19811;19811;
2024;30B;35;55601;55800;16181;16129;13296;15896;19921;19921;
2024;30B;35;55801;56000;16291;16242;13416;15998;20031;20031;
2024;30B;35;56001;56200;16401;16356;13536;16099;20141;20141;
2024;30B;35;56201;56400;16511;16470;13656;16200;20251;20251;
2024;30B;35;56401;56600;16621;16584;13775;16302;20361;20361;
2024;30B;35;56601;56800;16731;16697;13895;16403;20471;20471;
2024;30B;35;56801;57000;16841;16808;14012;16504;20581;20581;
2024;30B;35;57001;57200;16951;16922;14132;16606;20691;20691;
2024;30B;35;57201;57400;17061;17036;14251;16707;20801;20801;
2024;30B;35;57401;57600;17171;17149;14371;16808;20911;20911;
2024;30B;35;57601;57800;17281;17263;14491;16910;21021;21021;
2024;30B;35;57801;58000;17391;17377;14611;17011;21131;21131;
2024;30B;35;58001;58200;17501;17483;14723;17112;21241;21241;
2024;30B;35;58201;58400;17611;17593;14839;17214;21351;21351;
2024;30B;35;58401;58600;17721;17703;14955;17315;21461;21461;
2024;30B;35;58601;58800;17831;17813;15071;17416;21571;21571;
2024;30B;35;58801;59000;17941;17923;15187;17518;21681;21681;
2024;30B;35;59001;59200;18051;18033;15303;17619;21791;21791;
2024;30B;35;59201;59400;18161;18143;15419;17720;21901;21901;
2024;30B;35;59401;59600;18271;18253;15535;17822;22011;22011;
2024;30B;35;59601;59800;18381;18363;15651;17923;22121;22121;
2024;30B;35;59801;60000;18491;18473;15767;18024;22231;22231;
2024;30B;35;60001;60200;18601;18583;15883;18126;22341;22341;
2024;30B;35;60201;60400;18711;18693;15999;18227;22451;22451;
2024;30B;35;60401;60600;18821;18803;16115;18328;22561;22561;
2024;30B;35;60601;60800;18931;18913;16231;18430;22671;22671;
2024;30B;35;60801;61000;19041;19023;16347;18531;22781;22781;
2024;30B;35;61001;61200;19151;19133;16463;18632;22891;22891;
2024;30B;35;61201;61400;19261;19243;16579;18734;23001;23001;
2024;30B;35;61401;61600;19371;19353;16695;18835;23111;23111;
2024;30B;35;61601;61800;19481;19463;16811;18936;23221;23221;
2024;30B;35;61801;62000;19591;19573;16927;19038;23331;23331;
2024;30B;35;62001;62200;19701;19683;17043;19139;23441;23441;
2024;30B;35;62201;62400;19811;19793;17159;19240;23551;23551;
2024;30B;35;62401;62600;19921;19903;17275;19342;23661;23661;
2024;30B;35;62601;62800;20031;20013;17391;19443;23771;23771;
2024;30B;35;62801;63000;20141;20123;17507;19544;23881;23881;
2024;30B;35;63001;63200;20251;20233;17623;19646;23991;23991;
2024;30B;35;63201;63400;20361;20343;17739;19747;24101;24101;
2024;30B;35;63401;63600;20471;20453;17855;19848;24211;24211;
2024;30B;35;63601;63800;20581;20563;17971;19950;24321;24321;
2024;30B;35;63801;64000;20691;20673;18087;20051;24431;24431;
2024;30B;35;64001;64200;20801;20783;18203;20152;24541;24541;
2024;30B;35;64201;64400;20911;20893;18319;20254;24651;24651;
2024;30B;35;64401;64600;21021;21003;18435;20355;24761;24761;
2024;30B;35;64601;64800;21135;21122;18560;20456;24871;24871;
2024;30B;35;64801;65000;21251;21236;18680;20558;24981;24981;
2024;30B;35;65001;65200;21367;21356;18805;20659;25091;25091;
2024;30B;35;65201;65400;21483;21470;18926;20760;25201;25201;
2024;30B;35;65401;65600;21599;21585;19047;20862;25311;25311;
2024;30B;35;65601;65800;21715;21704;19172;20963;25421;25421;
2024;30B;35;65801;66000;21831;21819;19292;21064;25531;25531;
2024;30B;35;66001;66200;21947;21938;19418;21166;25641;25641;
2024;30B;35;66201;66400;22063;22052;19538;21267;25751;25751;
2024;30B;35;66401;66600;22179;22167;19659;21368;25861;25861;
2024;30B;35;66601;66800;22295;22286;19784;21470;25971;25971;
2024;30B;35;66801;67000;22411;22401;19904;21571;26081;26081;
2024;30B;35;67001;67200;22527;22515;20025;21672;26191;26191;
2024;30B;35;67201;67400;22643;22634;20150;21774;26301;26301;
2024;30B;35;67401;67600;22759;22749;20271;21875;26411;26411;
2024;30B;35;67601;67800;22875;22868;20396;21976;26521;26521;
2024;30B;35;67801;68000;22991;22983;20517;22078;26631;26631;
2024;30B;35;68001;68200;23107;23097;20637;22179;26741;26741;
2024;30B;35;68201;68400;23223;23216;20762;22280;26851;26851;
2024;30B;35;68401;68600;23339;23331;20883;22382;26961;26961;
2024;30B;35;68601;68800;23455;23446;21003;22483;27071;27071;
2024;30B;35;68801;69000;23571;23565;21129;22584;27181;27181;
2024;30B;35;69001;69200;23687;23679;21249;22686;27291;27291;
2024;30B;35;69201;69400;23803;23799;21374;22787;27401;27401;
2024;30B;35;69401;69600;23919;23913;21495;22888;27511;27511;
2024;30B;35;69601;69800;24035;24028;21616;22990;27621;27621;
2024;30B;35;69801;70000;24151;24147;21741;23091;27731;27731;
2024;30B;35;70001;70200;24267;24262;21861;23192;27841;27841;
2024;30B;35;70201;70400;24383;24376;21982;23294;27951;27951;
2024;30B;35;70401;70600;24499;24495;22107;23395;28061;28061;
2024;30B;35;70601;70800;24615;24610;22228;23496;28171;28171;
2024;30B;35;70801;71000;24731;24729;22353;23598;28281;28281;
2024;30B;35;71001;71200;24847;24844;22473;23699;28391;28391;
2024;30B;35;71201;71400;24963;24958;22594;23801;28501;28501;
2024;30B;35;71401;71600;25079;25077;22719;23902;28611;28611;
2024;30B;35;71601;71800;25195;25192;22840;24003;28721;28721;
2024;30B;35;71801;72000;25311;25311;22965;24104;28831;28831;
2024;30B;35;72001;72200;25427;25426;23085;24206;28941;28941;
2024;30B;35;72201;72400;25543;25540;23206;24307;29051;29051;
2024;30B;35;72401;72600;25659;25659;23331;24408;29161;29161;
2024;30B;35;72601;72800;25775;25774;23452;24510;29271;29271;
2024;30B;35;72801;73000;25891;25889;23572;24611;29381;29381;
2024;30B;35;73001;73200;26007;26008;23698;24712;29491;29491;
2024;30B;35;73201;73400;26123;26122;23818;24814;29601;29601;
2024;30B;35;73401;73600;26239;26241;23943;24915;29711;29711;
2024;30B;35;73601;73800;26355;26356;24064;25017;29821;29821;
2024;30B;35;73801;74000;26471;26471;24184;25118;29931;29931;
2024;30B;35;74001;74200;26587;26590;24310;25219;30041;30041;
2024;30B;35;74201;74400;26703;26704;24430;25321;30151;30151;
2024;30B;35;74401;74600;26819;26819;24551;25422;30261;30261;
2024;30B;35;74601;74800;26935;26938;24676;25523;30371;30371;
2024;30B;35;74801;75000;27051;27053;24797;25625;30481;30481;
2024;30B;35;75001;75200;27167;27172;24922;25726;30591;30591;
2024;30B;35;75201;75400;27283;27286;25042;25827;30701;30701;
2024;30B;35;75401;75600;27399;27401;25163;25929;30811;30811;
2024;30B;35;75601;75800;27515;27520;25288;26030;30921;30921;
2024;30B;35;75801;76000;27631;27635;25409;26131;31031;31031;
2024;30B;35;76001;76200;27747;27749;25529;26233;31141;31141;
2024;30B;35;76201;76400;27863;27869;25654;26334;31251;31251;
2024;30B;35;76401;76600;27979;27983;25775;26435;31361;31361;
2024;30B;35;76601;76800;28095;28102;25900;26537;31471;31471;
2024;30B;35;76801;77000;28211;28217;26021;26638;31581;31581;
2024;30B;35;77001;77200;28327;28331;26141;26739;31691;31691;
2024;30B;35;77201;77400;28443;28451;26266;26841;31801;31801;
2024;30B;35;77401;77600;28559;28565;26387;26942;31911;31911;
2024;30B;35;77601;77800;28675;28680;26508;27043;32021;32021;
2024;30B;35;77801;78000;28791;28799;26633;27145;32131;32131;
2024;30B;35;78001;78200;28907;28914;26753;27246;32241;32241;
2024;30B;35;78201;78400;29023;29033;26879;27347;32351;32351;
2024;30B;35;78401;78600;29139;29147;26999;27449;32461;32461;
2024;30B;35;78601;78800;29255;29262;27120;27550;32571;32571;
2024;30B;35;78801;79000;29371;29381;27245;27651;32681;32681;
2024;30B;35;79001;79200;29487;29496;27365;27753;32791;32791;
2024;30B;35;79201;79400;29603;29610;27486;27854;32901;32901;
2024;30B;35;79401;79600;29719;29729;27611;27955;33011;33011;
2024;30B;35;79601;79800;29835;29844;27732;28057;33121;33121;
2024;30B;35;79801;80000;29951;29963;27857;28158;33231;33231;
2024;30%;35;80001;80200;37;38;35;35;42;42;
2024;30%;35;80201;81400;38;38;35;35;42;42;
2024;30%;35;81401;82000;38;38;35;36;42;42;
2024;30%;35;82001;84200;38;38;36;36;42;42;
2024;30%;35;84201;85400;39;39;36;36;42;42;
2024;30%;35;85401;86000;39;39;37;36;42;42;
2024;30%;35;86001;87200;39;39;37;36;43;43;
2024;30%;35;87201;88600;39;39;37;37;43;43;
2024;30%;35;88601;88800;39;40;37;37;43;43;
2024;30%;35;88801;89000;40;40;37;37;43;43;
2024;30%;35;89001;92800;40;40;38;37;43;43;
2024;30%;35;92801;93600;40;40;39;37;43;43;
2024;30%;35;93601;93800;40;41;39;37;44;44;
2024;30%;35;93801;97200;41;41;39;38;44;44;
2024;30%;35;97201;99400;41;41;40;38;44;44;
2024;30%;35;99401;99600;41;42;40;38;44;44;
2024;30%;35;99601;101600;42;42;40;38;44;44;
2024;30%;35;101601;102000;42;42;40;39;44;44;
2024;30%;35;102001;102400;42;42;41;39;44;44;
2024;30%;35;102401;105800;42;42;41;39;45;45;
2024;30%;35;105801;106000;42;43;41;39;45;45;
2024;30%;35;106001;107000;43;43;41;39;45;45;
2024;30%;35;107001;110800;43;43;42;39;45;45;
2024;30%;35;110801;112800;43;43;42;40;45;45;
2024;30%;35;112801;113000;43;43;43;40;45;45;
2024;30%;35;113001;113200;43;44;43;40;45;45;
2024;30%;35;113201;113400;43;44;43;40;46;46;
2024;30%;35;113401;119200;44;44;43;40;46;46;
2024;30%;35;119201;121200;44;44;44;40;46;46;
2024;30%;35;121201;121600;44;45;44;40;46;46;
2024;30%;35;121601;121800;44;45;44;41;46;46;
2024;30%;35;121801;126400;45;45;44;41;46;46;
2024;30%;35;126401;126600;45;45;45;41;46;46;
2024;30%;35;126601;130800;45;45;45;41;47;47;
2024;30%;35;130801;131400;45;46;45;41;47;47;
2024;30%;35;131401;134400;46;46;45;41;47;47;
2024;30%;35;134401;134800;46;46;46;41;47;47;
2024;30%;35;134801;142000;46;46;46;42;47;47;
2024;30%;35;142001;143000;46;47;46;42;47;47;
2024;30%;35;143001;143400;47;47;46;42;47;47;
2024;30%;35;143401;143600;47;47;46;42;48;48;
2024;30%;35;143601;151400;47;47;47;42;48;48;
2024;30%;35;151401;155400;47;47;47;43;48;48;
2024;30%;35;155401;156600;47;48;48;43;48;48;
2024;30%;35;156601;165600;48;48;48;43;48;48;
2024;30%;35;165601;171400;48;48;48;43;49;49;
2024;30%;35;171401;172600;48;49;49;43;49;49;
2024;30%;35;172601;173000;48;49;49;44;49;49;
2024;30%;35;173001;195600;49;49;49;44;49;49;
2024;30%;35;195601;200600;50;50;50;44;50;50;
2024;30%;35;200601;239200;50;50;50;45;50;50;
2024;30%;35;239201;239400;51;51;51;45;51;51;
2024;30%;35;239401;296800;51;51;51;46;51;51;
2024;30%;35;296801;307600;51;51;51;47;51;51;
2024;30%;35;307601;390600;52;52;52;47;52;52;
2024;30%;35;390601;430600;52;52;52;48;52;52;
2024;30%;35;430601;570600;53;53;53;48;53;53;
2024;30%;35;570601;717800;53;53;53;49;53;53;
2024;30%;35;717801;1059000;54;54;54;49;54;54;
2024;30%;35;1059001;;54;54;54;50;54;54;
2024;30B;36;1;2000;0;0;0;0;0;0;
2024;30B;36;2001;2100;151;0;150;1;151;27;
2024;30B;36;2101;2200;153;0;150;3;153;64;
2024;30B;36;2201;2300;164;0;158;5;164;101;
2024;30B;36;2301;2400;174;0;166;8;174;138;
2024;30B;36;2401;2500;185;0;175;10;185;175;
2024;30B;36;2501;2600;195;0;183;12;212;212;
2024;30B;36;2601;2700;206;0;191;14;249;249;
2024;30B;36;2701;2800;216;0;200;16;286;286;
2024;30B;36;2801;2900;218;0;200;18;323;323;
2024;30B;36;2901;3000;229;0;208;21;360;360;
2024;30B;36;3001;3100;239;0;216;23;397;397;
2024;30B;36;3101;3200;250;0;225;25;434;434;
2024;30B;36;3201;3300;260;0;233;27;471;471;
2024;30B;36;3301;3400;271;0;241;29;508;508;
2024;30B;36;3401;3500;273;0;241;31;545;545;
2024;30B;36;3501;3600;284;0;250;34;582;582;
2024;30B;36;3601;3700;294;0;258;36;619;619;
2024;30B;36;3701;3800;305;0;266;38;656;656;
2024;30B;36;3801;3900;315;0;275;40;693;693;
2024;30B;36;3901;4000;325;0;283;42;730;730;
2024;30B;36;4001;4100;328;0;283;44;767;767;
2024;30B;36;4101;4200;338;0;291;46;804;804;
2024;30B;36;4201;4300;349;0;300;49;841;841;
2024;30B;36;4301;4400;359;0;308;63;878;878;
2024;30B;36;4401;4500;370;0;316;89;915;915;
2024;30B;36;4501;4600;380;0;325;114;952;952;
2024;30B;36;4601;4700;382;0;325;139;989;989;
2024;30B;36;4701;4800;392;0;333;164;1020;1020;
2024;30B;36;4801;4900;403;0;341;188;1051;1051;
2024;30B;36;4901;5000;413;0;350;213;1082;1082;
2024;30B;36;5001;5100;423;0;358;238;1109;1109;
2024;30B;36;5101;5200;433;0;366;262;1140;1140;
2024;30B;36;5201;5300;443;0;375;287;1168;1168;
2024;30B;36;5301;5400;445;24;376;312;1199;1199;
2024;30B;36;5401;5500;455;52;386;337;1230;1230;
2024;30B;36;5501;5600;465;80;396;361;1257;1257;
2024;30B;36;5601;5700;475;107;406;385;1287;1287;
2024;30B;36;5701;5800;485;135;416;409;1314;1314;
2024;30B;36;5801;5900;495;163;426;433;1345;1345;
2024;30B;36;5901;6000;497;191;427;457;1375;1375;
2024;30B;36;6001;6100;507;218;437;481;1402;1402;
2024;30B;36;6101;6200;517;246;447;505;1432;1432;
2024;30B;36;6201;6300;527;271;457;530;1459;1459;
2024;30B;36;6301;6400;537;299;467;554;1490;1490;
2024;30B;36;6401;6500;547;326;477;578;1520;1520;
2024;30B;36;6501;6600;565;354;479;602;1547;1547;
2024;30B;36;6601;6700;588;382;488;626;1577;1577;
2024;30B;36;6701;6800;610;410;498;650;1604;1604;
2024;30B;36;6801;6900;632;437;508;674;1635;1635;
2024;30B;36;6901;7000;655;465;518;698;1665;1665;
2024;30B;36;7001;7100;677;493;528;722;1692;1692;
2024;30B;36;7101;7200;700;521;530;747;1722;1722;
2024;30B;36;7201;7300;722;548;540;771;1749;1749;
2024;30B;36;7301;7400;745;576;550;795;1780;1780;
2024;30B;36;7401;7500;767;601;560;819;1810;1810;
2024;30B;36;7501;7600;790;628;570;843;1837;1837;
2024;30B;36;7601;7700;812;656;580;867;1867;1867;
2024;30B;36;7701;7800;835;684;589;891;1894;1894;
2024;30B;36;7801;7900;857;712;591;915;1925;1925;
2024;30B;36;7901;8000;880;739;601;939;1955;1955;
2024;30B;36;8001;8100;902;767;611;963;1982;1982;
2024;30B;36;8101;8200;925;795;621;988;2012;2012;
2024;30B;36;8201;8300;947;823;631;1012;2039;2039;
2024;30B;36;8301;8400;970;850;641;1036;2070;2070;
2024;30B;36;8401;8500;992;878;642;1060;2100;2100;
2024;30B;36;8501;8600;1014;906;652;1084;2127;2127;
2024;30B;36;8601;8700;1037;931;662;1108;2157;2157;
2024;30B;36;8701;8800;1059;958;672;1132;2184;2184;
2024;30B;36;8801;8900;1082;986;682;1156;2215;2215;
2024;30B;36;8901;9000;1104;1014;692;1180;2245;2245;
2024;30B;36;9001;9100;1127;1042;694;1204;2272;2272;
2024;30B;36;9101;9200;1149;1069;704;1229;2302;2302;
2024;30B;36;9201;9300;1172;1097;714;1253;2329;2329;
2024;30B;36;9301;9400;1194;1116;723;1277;2360;2360;
2024;30B;36;9401;9500;1217;1140;733;1301;2390;2390;
2024;30B;36;9501;9600;1239;1162;742;1325;2417;2417;
2024;30B;36;9601;9700;1262;1183;744;1349;2447;2447;
2024;30B;36;9701;9800;1284;1205;753;1373;2474;2474;
2024;30B;36;9801;9900;1307;1230;763;1397;2505;2505;
2024;30B;36;9901;10000;1329;1251;773;1421;2535;2535;
2024;30B;36;10001;10100;1351;1272;782;1445;2562;2562;
2024;30B;36;10101;10200;1374;1293;792;1470;2592;2592;
2024;30B;36;10201;10300;1396;1317;802;1494;2619;2619;
2024;30B;36;10301;10400;1419;1339;803;1518;2650;2650;
2024;30B;36;10401;10500;1441;1360;812;1542;2680;2680;
2024;30B;36;10501;10600;1464;1381;822;1566;2707;2707;
2024;30B;36;10601;10700;1486;1405;832;1590;2737;2737;
2024;30B;36;10701;10800;1509;1426;841;1614;2764;2764;
2024;30B;36;10801;10900;1531;1447;851;1638;2795;2795;
2024;30B;36;10901;11000;1554;1468;852;1663;2825;2825;
2024;30B;36;11001;11100;1576;1493;862;1687;2852;2852;
2024;30B;36;11101;11200;1599;1514;872;1711;2882;2882;
2024;30B;36;11201;11300;1621;1535;881;1735;2909;2909;
2024;30B;36;11301;11400;1644;1559;891;1759;2940;2940;
2024;30B;36;11401;11500;1666;1580;901;1783;2970;2970;
2024;30B;36;11501;11600;1689;1601;902;1807;2997;2997;
2024;30B;36;11601;11700;1711;1623;911;1831;3027;3027;
2024;30B;36;11701;11800;1733;1647;921;1855;3054;3054;
2024;30B;36;11801;11900;1756;1668;931;1879;3085;3085;
2024;30B;36;11901;12000;1778;1689;940;1904;3115;3115;
2024;30B;36;12001;12100;1801;1710;950;1928;3142;3142;
2024;30B;36;12101;12200;1823;1734;951;1952;3172;3172;
2024;30B;36;12201;12300;1846;1755;961;1976;3199;3199;
2024;30B;36;12301;12400;1868;1777;971;2000;3230;3230;
2024;30B;36;12401;12500;1891;1798;980;2024;3260;3260;
2024;30B;36;12501;12600;1913;1822;990;2048;3287;3287;
2024;30B;36;12601;12700;1936;1843;1000;2072;3317;3317;
2024;30B;36;12701;12800;1958;1864;1009;2096;3344;3344;
2024;30B;36;12801;12900;1981;1885;1010;2120;3375;3375;
2024;30B;36;12901;13000;2003;1909;1020;2145;3402;3402;
2024;30B;36;13001;13100;2026;1931;1030;2169;3438;3438;
2024;30B;36;13101;13200;2049;1952;1039;2193;3474;3474;
2024;30B;36;13201;13300;2071;1976;1049;2218;3511;3511;
2024;30B;36;13301;13400;2094;1997;1059;2242;3547;3547;
2024;30B;36;13401;13500;2117;2018;1060;2266;3583;3583;
2024;30B;36;13501;13600;2140;2039;1070;2291;3619;3619;
2024;30B;36;13601;13700;2162;2064;1079;2315;3656;3656;
2024;30B;36;13701;13800;2185;2085;1089;2340;3692;3692;
2024;30B;36;13801;13900;2207;2106;1099;2363;3727;3727;
2024;30B;36;13901;14000;2229;2127;1108;2387;3763;3763;
2024;30B;36;14001;14100;2251;2151;1110;2410;3798;3798;
2024;30B;36;14101;14200;2273;2172;1119;2434;3833;3833;
2024;30B;36;14201;14300;2294;2193;1129;2457;3868;3868;
2024;30B;36;14301;14400;2316;2215;1138;2480;3904;3904;
2024;30B;36;14401;14500;2338;2239;1148;2504;3939;3939;
2024;30B;36;14501;14600;2360;2260;1158;2527;3974;3974;
2024;30B;36;14601;14700;2381;2281;1159;2551;4009;4009;
2024;30B;36;14701;14800;2403;2302;1169;2574;4045;4045;
2024;30B;36;14801;14900;2425;2326;1178;2597;4083;4083;
2024;30B;36;14901;15000;2447;2348;1188;2621;4121;4121;
2024;30B;36;15001;15100;2468;2369;1198;2644;4159;4159;
2024;30B;36;15101;15200;2490;2390;1207;2668;4197;4197;
2024;30B;36;15201;15300;2512;2414;1217;2691;4239;4239;
2024;30B;36;15301;15400;2534;2435;1218;2714;4277;4277;
2024;30B;36;15401;15500;2557;2459;1228;2741;4315;4315;
2024;30B;36;15501;15600;2587;2489;1238;2771;4353;4353;
2024;30B;36;15601;15700;2616;2520;1248;2802;4391;4391;
2024;30B;36;15701;15800;2646;2550;1258;2833;4432;4432;
2024;30B;36;15801;15900;2676;2580;1268;2864;4471;4471;
2024;30B;36;15901;16000;2705;2610;1270;2895;4509;4509;
2024;30B;36;16001;16100;2735;2641;1280;2926;4547;4547;
2024;30B;36;16101;16200;2764;2671;1291;2956;4585;4585;
2024;30B;36;16201;16300;2794;2701;1301;2987;4626;4626;
2024;30B;36;16301;16400;2823;2731;1311;3018;4665;4665;
2024;30B;36;16401;16500;2853;2761;1321;3049;4703;4703;
